Time/s	Absorbance (460 nm)
53714	0.00342
53725	0.00354
53735	0.00384
53746	0.00426
53757	0.00471
53768	0.00516
53779	0.00556
53789	0.00589
53800	0.00617
53811	0.00632
53822	0.00625
53832	0.00589
53843	0.00521
53853	0.00447
53864	0.00396
53874	0.00376
53884	0.00381
53895	0.00404
53906	0.00439
53918	0.00483
53929	0.00526
53941	0.00567
53951	0.00607
53962	0.00643
53972	0.00677
53983	0.00704
53993	0.0072
54004	0.00707
54014	0.00641
54024	0.00529
54035	0.00414
54045	0.00351
54055	0.00336
54066	0.00352
54076	0.00384
54087	0.00429
54098	0.00475
54110	0.00521
54121	0.00558
54132	0.00589
54143	0.00608
54154	0.0061
54166	0.00581
54177	0.00524
54188	0.0046
54198	0.00412
54209	0.00388
54220	0.0039
54231	0.00411
54242	0.00443
54255	0.00486
54265	0.00523
54276	0.00564
54286	0.00599
54297	0.00632
54307	0.00662
54317	0.00683
54328	0.00686
54339	0.00651
54350	0.00566
54361	0.00459
54371	0.00382
54382	0.00352
54392	0.00355
54403	0.00381
54413	0.00419
54426	0.00469
54437	0.00514
54447	0.00554
54458	0.00593
54469	0.00627
54480	0.00652
54491	0.00662
54501	0.00645
54512	0.00585
54522	0.00496
54533	0.00418
54543	0.00372
54553	0.00361
54564	0.00377
54575	0.0041
54586	0.00449
54596	0.0049
54607	0.00531
54617	0.00571
54628	0.00609
54638	0.00643
54648	0.00672
54659	0.00691
54669	0.00688
54680	0.00642
54691	0.00544
54701	0.0044
54711	0.00372
54722	0.00347
54732	0.00356
54742	0.00383
54753	0.00424
54764	0.00466
54775	0.00511
54786	0.00553
54796	0.00588
54807	0.00618
54818	0.0064
54828	0.00644
54838	0.0062
54848	0.00565
54859	0.00488
54869	0.00416
54879	0.00378
54889	0.0037
54900	0.00384
54910	0.00412
54920	0.00448
54931	0.00488
54941	0.0053
54952	0.0057
54963	0.00609
54973	0.00644
54983	0.00678
54994	0.00705
55004	0.0072
55015	0.00703
55025	0.00633
55036	0.00511
55046	0.00402
55057	0.00347
55067	0.00337
55078	0.00357
55088	0.00393
55099	0.00435
55111	0.00485
55123	0.00529
55133	0.00563
55144	0.00592
55155	0.00609
55166	0.00607
55176	0.0058
55187	0.00523
55198	0.00459
55209	0.00412
55219	0.00389
55229	0.0039
55240	0.00408
55251	0.00438
55262	0.00477
55274	0.0052
55285	0.00559
55296	0.00595
55306	0.00629
55317	0.0066
55327	0.00681
55338	0.00686
55349	0.00654
55359	0.0058
55369	0.00479
55379	0.00397
55389	0.00356
55400	0.00352
55410	0.00374
55422	0.00412
55433	0.00455
55444	0.005
55455	0.00546
55466	0.00584
55476	0.00617
55487	0.00646
55497	0.00662
55507	0.00657
55519	0.00611
55529	0.00532
55539	0.00443
55550	0.00383
55560	0.00361
55570	0.00368
55581	0.00395
55592	0.00431
55603	0.00475
55614	0.00519
55626	0.00563
55636	0.006
55647	0.00637
55657	0.00667
55668	0.00688
55678	0.00688
55689	0.00648
55699	0.00561
55710	0.00454
55720	0.00379
55730	0.0035
55741	0.00354
55752	0.00382
55763	0.00422
55773	0.00462
55784	0.00507
55795	0.0055
55806	0.00587
55816	0.00618
55827	0.00641
55838	0.00648
55849	0.00623
55860	0.00558
55871	0.00474
55882	0.00406
55892	0.00372
55903	0.0037
55913	0.00389
55924	0.00423
55937	0.00469
55948	0.00513
55959	0.00554
55969	0.00594
55979	0.0063
55990	0.00664
56000	0.00695
56011	0.00714
56021	0.00711
56031	0.0066
56042	0.00552
56052	0.00438
56062	0.00364
56073	0.00338
56083	0.00348
56094	0.00379
56105	0.00419
56117	0.0047
56129	0.00516
56140	0.00556
56151	0.00588
56162	0.00609
56173	0.00615
56185	0.00591
56195	0.00543
56205	0.00481
56216	0.00424
56226	0.00391
56237	0.00385
56247	0.00398
56258	0.00427
56270	0.00467
56282	0.0051
56293	0.00548
56304	0.00588
56315	0.00624
56325	0.00657
56336	0.00683
56347	0.00696
56357	0.00678
56367	0.00614
56378	0.00512
56388	0.00417
56398	0.00361
56409	0.00347
56419	0.00362
56430	0.00397
56441	0.00441
56454	0.00492
56464	0.00533
56475	0.00571
56485	0.00604
56496	0.00632
56506	0.00647
56518	0.00638
56529	0.00593
56539	0.00515
56549	0.00439
56559	0.00388
56570	0.00368
56581	0.00377
56592	0.00404
56603	0.00442
56616	0.00491
56626	0.00532
56636	0.00571
56647	0.00609
56657	0.00645
56668	0.00678
56678	0.00704
56688	0.00715
56699	0.00694
56709	0.0062
56719	0.00507
56730	0.004
56740	0.00347
56751	0.0034
56761	0.0036
56772	0.00397
56784	0.00443
56794	0.00484
56805	0.00528
56815	0.00562
56826	0.00592
56836	0.00612
56848	0.00616
56859	0.0059
56870	0.00533
56881	0.00466
56891	0.00414
56902	0.00387
56912	0.00386
56923	0.00403
56933	0.00432
56944	0.00468
56956	0.00511
56966	0.00548
56977	0.00588
56988	0.00624
56998	0.00658
57009	0.00685
57020	0.00699
57030	0.00684
57041	0.00623
57051	0.00521
57062	0.00416
57072	0.00358
57083	0.00345
57093	0.00362
57105	0.00398
57116	0.00442
57129	0.00495
57139	0.00535
57149	0.00572
57160	0.00604
57171	0.00631
57181	0.00642
57192	0.0063
57203	0.00581
57213	0.00504
57223	0.00433
57234	0.00386
57244	0.00371
57255	0.00381
57266	0.00409
57276	0.00444
57289	0.00492
57299	0.00533
57310	0.00571
57320	0.0061
57330	0.00645
57341	0.00679
57351	0.00706
57361	0.0072
57372	0.00702
57382	0.00632
57393	0.0051
57404	0.00402
57414	0.00347
57424	0.00337
57435	0.00357
57446	0.00393
57456	0.00436
57469	0.00486
57480	0.0053
57490	0.00564
57501	0.00592
57512	0.00609
57524	0.00607
57534	0.00579
57545	0.00523
57555	0.00459
57566	0.00411
57576	0.00389
57586	0.0039
57597	0.00408
57608	0.00439
57620	0.00478
57632	0.00521
57643	0.0056
57653	0.00596
57664	0.0063
57674	0.0066
57684	0.00681
57695	0.00686
57706	0.00654
57717	0.00569
57727	0.0047
57737	0.00392
57747	0.00354
57758	0.00354
57769	0.00377
57779	0.00413
57790	0.00457
57801	0.00501
57813	0.00547
57823	0.00584
57833	0.00618
57844	0.00646
57855	0.00663
57865	0.00657
57876	0.00611
57886	0.00532
57897	0.00443
57907	0.00382
57917	0.00361
57927	0.00368
57939	0.00395
57949	0.00431
57960	0.00475
57971	0.00519
57983	0.00563
57993	0.006
58004	0.00637
58014	0.00667
58025	0.00688
58035	0.00687
58046	0.00647
58056	0.0056
58067	0.00453
58077	0.00379
58087	0.0035
58098	0.00355
58109	0.00383
58120	0.00423
58131	0.00464
58142	0.00509
58153	0.00552
58163	0.00587
58173	0.00618
58184	0.00641
58195	0.00648
58207	0.00623
58218	0.00558
58228	0.00474
58239	0.00407
58249	0.00372
58260	0.0037
58270	0.00389
58281	0.00422
58294	0.00468
58305	0.00512
58316	0.00553
58326	0.00594
58336	0.0063
58347	0.00664
58357	0.00694
58368	0.00714
58378	0.0071
58389	0.00659
58399	0.0055
58410	0.00436
58420	0.00363
58430	0.00338
58441	0.00349
58452	0.0038
58462	0.00421
58472	0.00463
58484	0.00509
58496	0.00552
58507	0.00585
58518	0.00608
58529	0.00616
58540	0.00598
58551	0.00552
58561	0.00488
58572	0.00428
58583	0.00392
58593	0.00385
58603	0.00396
58614	0.00422
58625	0.00458
58636	0.00498
58646	0.00536
58657	0.00574
58668	0.00611
58678	0.00644
58688	0.00673
58699	0.00693
58709	0.00693
58720	0.00653
58730	0.00566
58740	0.00458
58751	0.0038
58761	0.00348
58772	0.00352
58783	0.0038
58793	0.00419
58806	0.00469
58817	0.00514
58828	0.00554
58838	0.00589
58848	0.00619
58859	0.00641
58869	0.00645
58879	0.00622
58889	0.00567
58899	0.0049
58910	0.00417
58921	0.00376
58931	0.0037
58942	0.00385
58952	0.00414
58963	0.00453
58974	0.00494
58984	0.00535
58994	0.00573
59004	0.00611
59014	0.00646
59025	0.00679
59035	0.00705
59046	0.00717
59056	0.00695
59067	0.00621
59077	0.00499
59088	0.00395
59098	0.00345
59109	0.00339
59119	0.0036
59130	0.00399
59142	0.00445
59152	0.00487
59163	0.0053
59173	0.00564
59184	0.00593
59195	0.00611
59205	0.00613
59217	0.00585
59228	0.00528
59239	0.00463
59249	0.00413
59260	0.00387
59270	0.00388
59281	0.00407
59292	0.00438
59303	0.00477
59315	0.0052
59326	0.00559
59337	0.00596
59347	0.0063
59358	0.00661
59368	0.00686
59378	0.00694
59389	0.00668
59399	0.00597
59409	0.00495
59420	0.00401
59430	0.00355
59440	0.00348
59451	0.00369
59462	0.00404
59472	0.00443
59485	0.00495
59495	0.00535
59505	0.00573
59516	0.00608
59527	0.00636
59537	0.0065
59549	0.00641
59559	0.00596
59570	0.00518
59581	0.00435
59591	0.00382
59602	0.00366
59613	0.00379
59624	0.00408
59634	0.00444
59647	0.00493
59657	0.00534
59667	0.00572
59678	0.0061
59688	0.00645
59699	0.00678
59709	0.00703
59720	0.00711
59730	0.00685
59740	0.00606
59750	0.00493
59760	0.00398
59771	0.00347
59781	0.00341
59791	0.00362
59803	0.004
59814	0.00447
59825	0.00489
59836	0.00531
59847	0.0057
59858	0.006
59868	0.00618
59880	0.00619
59891	0.0059
59901	0.00532
59912	0.00464
59922	0.00412
59933	0.00384
59943	0.00384
59953	0.00401
59963	0.0043
59974	0.00464
59985	0.00507
59996	0.00547
60007	0.00587
60018	0.00624
60028	0.00658
60039	0.00687
60049	0.00705
60059	0.00701
60069	0.00656
60080	0.00558
60090	0.00443
60101	0.00368
60111	0.00342
60121	0.0035
60132	0.0038
60143	0.0042
60155	0.00471
60167	0.00517
60178	0.00556
60188	0.00589
60199	0.00616
60210	0.0063
60220	0.00622
60230	0.00583
60241	0.00516
60252	0.00444
60263	0.00395
60273	0.00377
60283	0.00384
60294	0.00409
60306	0.00446
60316	0.00483
60327	0.00526
60338	0.00567
60349	0.00607
60360	0.00643
60370	0.00676
60381	0.00704
60391	0.00718
60401	0.00704
60412	0.00638
60422	0.00526
60432	0.00411
60443	0.0035
60453	0.00337
60464	0.00355
60475	0.0039
60485	0.0043
60496	0.00477
60508	0.00522
60518	0.00559
60529	0.0059
60540	0.0061
60550	0.00614
60562	0.00592
60572	0.00544
60582	0.00482
60593	0.00425
60604	0.00391
60614	0.00386
60624	0.00399
60635	0.00427
60647	0.00467
60659	0.0051
60670	0.00548
60681	0.00588
60692	0.00624
60702	0.00657
60713	0.00683
60723	0.00694
60733	0.00678
60744	0.00616
60754	0.00514
60764	0.00418
60775	0.00362
60785	0.00347
60795	0.00361
60806	0.00393
60817	0.00434
60828	0.00482
60839	0.00526
60850	0.00567
60861	0.00601
60871	0.00631
60882	0.00648
60892	0.00647
60903	0.00612
60913	0.00544
60923	0.00462
60934	0.00399
60944	0.00369
60955	0.0037
60966	0.00393
60977	0.0043
60988	0.00472
60999	0.00516
61010	0.00556
61020	0.00595
61030	0.00631
61041	0.00664
61051	0.00692
61061	0.0071
61072	0.00703
61083	0.00643
61093	0.00533
61104	0.00423
61114	0.00358
61124	0.00339
61135	0.00353
61145	0.00385
61157	0.00429
61168	0.00474
61179	0.00519
61190	0.00558
61200	0.00589
61211	0.00612
61221	0.00621
61233	0.00604
61244	0.00558
61254	0.00493
61265	0.0043
61275	0.00391
61286	0.00382
61297	0.00396
61308	0.00424
61320	0.00464
61332	0.00507
61343	0.00547
61354	0.00587
61364	0.00624
61375	0.00658
61385	0.00686
61395	0.00704
61406	0.007
61416	0.00653
61427	0.00555
61437	0.0044
61448	0.00366
61458	0.00342
61468	0.00351
61479	0.00382
61490	0.00424
61501	0.00467
61512	0.00512
61523	0.00553
61534	0.00588
61545	0.00616
61555	0.0063
61567	0.00622
61577	0.00584
61588	0.00516
61599	0.00444
61609	0.00395
61620	0.00377
61630	0.00383
61641	0.00408
61652	0.00445
61665	0.00493
61676	0.00533
61686	0.00572
61697	0.0061
61707	0.00645
61717	0.00678
61728	0.00705
61738	0.00719
61748	0.00704
61759	0.00636
61769	0.00523
61779	0.0041
61790	0.0035
61800	0.00337
61811	0.00355
61821	0.00389
61832	0.0043
61843	0.00476
61854	0.00521
61865	0.00559
61876	0.00589
61887	0.00609
61897	0.00612
61909	0.00588
61919	0.0054
61929	0.00479
61940	0.00423
61951	0.00391
61961	0.00387
61971	0.00401
61983	0.00431
61993	0.00465
62005	0.00507
62016	0.00547
62027	0.00587
62038	0.00623
62048	0.00653
62059	0.0068
62069	0.00692
62080	0.00676
62090	0.00614
62101	0.00512
62111	0.00417
62121	0.00362
62131	0.00348
62142	0.00363
62153	0.00398
62164	0.00441
62177	0.00492
62187	0.00533
62198	0.00571
62209	0.00608
62219	0.00636
62229	0.00653
62239	0.00651
62250	0.00618
62260	0.0055
62270	0.00466
62280	0.004
62291	0.00368
62301	0.00367
62311	0.00387
62322	0.00422
62334	0.00468
62346	0.00512
62356	0.00553
62367	0.00594
62377	0.00629
62388	0.00663
62398	0.0069
62408	0.00705
62419	0.00693
62429	0.00635
62439	0.00525
62450	0.00418
62460	0.00358
62471	0.00342
62482	0.00358
62492	0.00392
62503	0.00433
62515	0.00481
62526	0.00525
62536	0.00561
62546	0.00592
62557	0.00618
62568	0.0063
62579	0.00617
62589	0.00574
62599	0.00507
62610	0.00438
62620	0.00392
62631	0.00377
62641	0.00386
62653	0.00414
62663	0.00448
62673	0.00485
62685	0.00528
62695	0.00568
62706	0.00607
62717	0.00643
62727	0.00677
62737	0.00704
62748	0.00719
62759	0.00701
62769	0.00631
62779	0.00518
62790	0.00407
62800	0.00349
62811	0.00337
62821	0.00356
62832	0.00392
62843	0.00435
62855	0.00484
62866	0.00528
62876	0.00562
62887	0.00592
62898	0.00611
62908	0.00612
62920	0.00585
62931	0.00528
62942	0.00463
62952	0.00413
62963	0.00388
62974	0.00388
62985	0.00408
62996	0.00438
63007	0.00478
63019	0.00521
63030	0.0056
63040	0.00596
63051	0.0063
63061	0.00661
63072	0.00685
63082	0.00692
63092	0.00668
63102	0.00598
63112	0.00496
63123	0.00407
63133	0.00358
63143	0.00348
63154	0.00367
63164	0.004
63176	0.00445
63186	0.00487
63197	0.00529
63207	0.00569
63217	0.00603
63228	0.00632
63238	0.0065
63248	0.00651
63259	0.00621
63269	0.00555
63279	0.0047
63290	0.00403
63300	0.00369
63310	0.00367
63321	0.00387
63332	0.0042
63344	0.00465
63355	0.0051
63366	0.00552
63377	0.00592
63387	0.00629
63397	0.00662
63407	0.0069
63417	0.00706
63428	0.00697
63439	0.00643
63449	0.00533
63460	0.00424
63470	0.00359
63480	0.00341
63491	0.00354
63501	0.00385
63513	0.00429
63524	0.00475
63535	0.0052
63546	0.00558
63556	0.0059
63566	0.00614
63577	0.00626
63588	0.00614
63599	0.00572
63609	0.00505
63620	0.00437
63631	0.00393
63641	0.00379
63652	0.00389
63662	0.00413
63672	0.00446
63685	0.00492
63696	0.00534
63706	0.00572
63717	0.00609
63727	0.00644
63738	0.00677
63748	0.00703
63758	0.00715
63769	0.00695
63779	0.00622
63789	0.00509
63800	0.00402
63810	0.00348
63821	0.0034
63831	0.0036
63842	0.00397
63854	0.00442
63867	0.00495
63877	0.00535
63888	0.00572
63899	0.00601
63910	0.00618
63920	0.00616
63931	0.00586
63942	0.00528
63952	0.00461
63962	0.00411
63973	0.00385
63983	0.00385
63994	0.00404
64005	0.00434
64016	0.00471
64027	0.00515
64039	0.00556
64049	0.00594
64060	0.00629
64070	0.00662
64080	0.00688
64091	0.00703
64101	0.00689
64111	0.0063
64122	0.00529
64132	0.00421
64143	0.00359
64153	0.00343
64163	0.00357
64174	0.00389
64184	0.00428
64195	0.00474
64206	0.00519
64217	0.00557
64227	0.0059
64237	0.00618
64248	0.00635
64258	0.00632
64268	0.00602
64279	0.00535
64290	0.00457
64301	0.004
64311	0.00376
64322	0.00378
64332	0.004
64343	0.00432
64354	0.00473
64365	0.00516
64376	0.00556
64386	0.00595
64396	0.00631
64406	0.00665
64417	0.00696
64427	0.00717
64437	0.00719
64448	0.00679
64458	0.00585
64468	0.00464
64478	0.00376
64488	0.00339
64499	0.00341
64510	0.00368
64520	0.00408
64531	0.00452
64542	0.00496
64553	0.00537
64564	0.00572
64574	0.00597
64586	0.0061
64597	0.00601
64607	0.00568
64617	0.00511
64627	0.00451
64638	0.00407
64648	0.00389
64659	0.00392
64670	0.00414
64682	0.00449
64692	0.00484
64704	0.00527
64714	0.00563
64725	0.00598
64735	0.00631
64746	0.00661
64756	0.00681
64766	0.00682
64777	0.00646
64788	0.00559
64798	0.00461
64808	0.00388
64818	0.00354
64829	0.00355
64840	0.0038
64850	0.00417
64862	0.00464
64873	0.00509
64884	0.00551
64895	0.00592
64906	0.00626
64916	0.00653
64926	0.00668
64938	0.00659
64948	0.00607
64959	0.00517
64969	0.00431
64979	0.00376
64990	0.00358
65000	0.00367
65011	0.00397
65022	0.00436
65034	0.00483
65044	0.00526
65055	0.00567
65066	0.00606
65077	0.00641
65087	0.00668
65098	0.00681
65109	0.00667
65119	0.00612
65129	0.00521
65140	0.00425
65150	0.00368
65161	0.00352
65172	0.00367
65182	0.00397
65193	0.00438
65205	0.00487
65216	0.00529
65226	0.00569
65237	0.00607
65248	0.00637
65258	0.00658
65269	0.00662
65279	0.00632
65289	0.00566
65300	0.00479
65310	0.00406
65320	0.00367
65331	0.00362
65341	0.0038
65351	0.0041
65361	0.00449
65372	0.0049
65382	0.00532
65392	0.00571
65403	0.00609
65413	0.00644
65423	0.00672
65434	0.00692
65444	0.00688
65455	0.00643
65466	0.00545
65476	0.00441
65487	0.00372
65497	0.00347
65507	0.00355
65518	0.00383
65528	0.00422
65539	0.00463
65550	0.00509
65561	0.00551
65571	0.00587
65582	0.00618
65593	0.00639
65603	0.00643
65614	0.00619
65624	0.00563
65634	0.00487
65645	0.00415
65655	0.00378
65665	0.0037
65675	0.00385
65685	0.00413
65696	0.0045
65707	0.00491
65717	0.00532
65727	0.00571
65738	0.0061
65748	0.00645
65759	0.00679
65769	0.00706
65779	0.00721
65790	0.00704
65800	0.00634
65811	0.00512
65822	0.00403
65832	0.00347
65842	0.00336
65853	0.00356
65863	0.00391
65874	0.00433
65886	0.00481
65897	0.00526
65908	0.00561
65919	0.00591
65930	0.00609
65941	0.00606
65952	0.00579
65963	0.00523
65973	0.00459
65984	0.00412
65994	0.0039
66004	0.0039
66015	0.00409
66026	0.00439
66038	0.00478
66050	0.00521
66061	0.0056
66071	0.00596
66082	0.0063
66092	0.0066
66103	0.00681
66113	0.00685
66123	0.00654
66133	0.0058
66144	0.0048
66154	0.00398
66164	0.00357
66175	0.00353
66186	0.00375
66197	0.00413
66208	0.00458
66219	0.00503
66231	0.00547
66241	0.00585
66251	0.00618
66262	0.00647
66272	0.00665
66283	0.0066
66294	0.00614
66304	0.00535
66315	0.00444
66325	0.00383
66335	0.0036
66346	0.00367
66357	0.00396
66368	0.00433
66379	0.00478
66390	0.00521
66402	0.00565
66412	0.00601
66422	0.00634
66432	0.00664
66442	0.00683
66453	0.00682
66464	0.00639
66474	0.00551
66485	0.00447
66496	0.00376
66506	0.00351
66516	0.00357
66526	0.00384
66537	0.00423
66547	0.00463
66559	0.00508
66570	0.00551
66580	0.00587
66590	0.00619
66600	0.00643
66611	0.00656
66622	0.00641
66632	0.00592
66642	0.00513
66653	0.0043
66664	0.00379
66674	0.00364
66685	0.00377
66696	0.00407
66708	0.00451
66719	0.00492
66729	0.00533
66739	0.00572
66750	0.0061
66760	0.00645
66771	0.00677
66781	0.007
66791	0.00705
66802	0.00669
66813	0.00576
66823	0.00465
66833	0.00383
66843	0.00345
66854	0.00346
66864	0.0037
66875	0.00409
66886	0.00452
66897	0.00496
66907	0.00536
66918	0.00573
66928	0.00603
66939	0.00624
66950	0.00626
66960	0.00603
66971	0.00547
66982	0.00475
66992	0.00417
67002	0.00384
67013	0.00379
67023	0.00395
67034	0.00426
67047	0.00469
67058	0.00512
67070	0.00554
67080	0.00594
67091	0.00629
67101	0.00663
67112	0.00694
67122	0.00714
67133	0.00711
67144	0.00659
67154	0.0055
67164	0.00436
67174	0.00363
67185	0.00338
67196	0.00348
67206	0.0038
67217	0.00422
67227	0.00464
67239	0.0051
67251	0.00552
67262	0.00586
67273	0.00609
67284	0.00616
67295	0.00599
67305	0.00553
67316	0.00489
67326	0.00428
67337	0.00392
67347	0.00384
67359	0.00398
67370	0.00426
67382	0.00466
67394	0.00508
67404	0.00547
67414	0.00583
67425	0.0062
67435	0.00652
67446	0.0068
67457	0.00696
67467	0.00687
67478	0.00632
67488	0.00531
67498	0.0043
67508	0.00367
67519	0.00346
67529	0.00357
67539	0.00386
67551	0.00429
67562	0.00475
67573	0.0052
67583	0.00558
67594	0.00595
67605	0.00623
67615	0.00642
67626	0.00642
67637	0.00609
67648	0.00541
67658	0.0046
67668	0.00399
67679	0.00371
67690	0.00374
67700	0.00394
67712	0.00432
67723	0.00473
67734	0.00517
67744	0.00556
67755	0.00595
67765	0.00631
67775	0.00665
67786	0.00696
67796	0.00715
67807	0.00711
67817	0.00658
67828	0.0055
67838	0.00435
67849	0.0036
67859	0.00337
67870	0.00349
67881	0.00382
67892	0.00425
67902	0.00469
67914	0.00515
67926	0.00555
67937	0.00587
67948	0.00608
67958	0.00613
67969	0.00593
67980	0.00546
67990	0.00484
68001	0.00426
68011	0.00392
68022	0.00386
68032	0.00399
68043	0.00427
68055	0.00466
68067	0.00509
68078	0.00547
68088	0.00583
68098	0.00617
68108	0.00649
68118	0.00675
68129	0.00692
68140	0.00681
68151	0.00625
68161	0.00524
68171	0.00426
68182	0.00366
68192	0.00348
68202	0.0036
68213	0.00391
68223	0.00429
68234	0.00474
68245	0.00519
68255	0.00557
68266	0.00595
68277	0.00627
68287	0.00648
68298	0.00653
68310	0.00623
68320	0.00557
68331	0.00472
68341	0.00404
68351	0.0037
68361	0.00367
68372	0.00386
68383	0.00419
68394	0.00463
68406	0.00507
68417	0.0055
68428	0.00591
68438	0.00628
68448	0.00662
68459	0.00689
68469	0.00706
68480	0.00697
68490	0.00643
68500	0.00542
68510	0.00431
68521	0.00362
68531	0.00341
68541	0.00353
68551	0.00382
68562	0.00423
68573	0.00465
68584	0.00511
68595	0.00553
68606	0.00587
68616	0.00612
68627	0.00626
68638	0.00619
68648	0.00582
68659	0.00515
68670	0.00444
68681	0.00396
68691	0.00379
68702	0.00386
68713	0.00412
68723	0.00444
68736	0.0049
68747	0.00532
68758	0.00571
68768	0.00609
68778	0.00644
68789	0.00677
68799	0.00703
68810	0.00715
68821	0.00693
68831	0.00619
68842	0.00496
68852	0.00394
68863	0.00345
68873	0.0034
68883	0.0036
68894	0.00398
68905	0.00443
68916	0.00485
68927	0.00528
68937	0.00563
68947	0.00592
68958	0.00613
68969	0.00618
68980	0.00595
68990	0.00547
69000	0.00484
69011	0.00425
69021	0.0039
69031	0.00383
69043	0.00398
69054	0.00427
69066	0.00469
69078	0.00512
69088	0.00549
69099	0.00589
69110	0.00625
69121	0.00658
69131	0.00686
69141	0.00701
69152	0.00689
69162	0.00632
69172	0.00531
69183	0.00423
69194	0.0036
69204	0.00344
69214	0.00358
69225	0.0039
69235	0.0043
69247	0.00476
69258	0.0052
69268	0.00558
69279	0.00595
69290	0.00622
69300	0.00637
69310	0.00634
69321	0.00596
69332	0.00528
69342	0.00451
69353	0.00396
69363	0.00374
69374	0.00378
69384	0.00401
69395	0.00435
69406	0.00477
69418	0.0052
69428	0.00558
69438	0.00597
69449	0.00635
69460	0.00671
69470	0.007
69480	0.0072
69491	0.00714
69502	0.0066
69512	0.00551
69523	0.00429
69533	0.00357
69543	0.00335
69554	0.00348
69565	0.00381
69576	0.00424
69586	0.00467
69598	0.00513
69610	0.00554
69621	0.00586
69632	0.00606
69643	0.00608
69653	0.00587
69664	0.00539
69674	0.00479
69685	0.00424
69695	0.00394
69705	0.00388
69715	0.00401
69727	0.00429
69739	0.00469
69751	0.00512
69762	0.00549
69773	0.00588
69784	0.00624
69794	0.00653
69804	0.00676
69815	0.00684
69825	0.0066
69836	0.0059
69846	0.00489
69857	0.00404
69867	0.00359
69878	0.00353
69888	0.00373
69899	0.00409
69910	0.00451
69921	0.00495
69931	0.00535
69941	0.00572
69952	0.00609
69962	0.00642
69973	0.00663
69983	0.00669
69994	0.00642
70005	0.00568
70016	0.00472
70026	0.00396
70036	0.00362
70047	0.0036
70057	0.0038
70067	0.00413
70078	0.00455
70089	0.00498
70101	0.00544
70111	0.00583
70122	0.00621
70132	0.00651
70143	0.00674
70153	0.0068
70164	0.00652
70174	0.00578
70185	0.00479
70195	0.00398
70205	0.00358
70216	0.00355
70227	0.00378
70237	0.00412
70248	0.00455
70259	0.00498
70271	0.00545
70282	0.00583
70292	0.00617
70303	0.00646
70313	0.00663
70324	0.00657
70335	0.00608
70346	0.00529
70356	0.0044
70367	0.00381
70377	0.0036
70387	0.00368
70398	0.00396
70409	0.00433
70420	0.00478
70431	0.00522
70442	0.00565
70453	0.00605
70464	0.00641
70474	0.0067
70485	0.00689
70496	0.00686
70506	0.00639
70517	0.0055
70527	0.00445
70537	0.00375
70547	0.00349
70558	0.00356
70568	0.00383
70579	0.00422
70589	0.00463
70601	0.00508
70612	0.00551
70622	0.00587
70633	0.00618
70643	0.00641
70654	0.00647
70665	0.00626
70675	0.00572
70685	0.00494
70695	0.00419
70706	0.00377
70716	0.00368
70726	0.00382
70737	0.0041
70747	0.00446
70757	0.00485
70768	0.00527
70779	0.00568
70789	0.00608
70800	0.00644
70810	0.00677
70820	0.00704
70831	0.00717
70842	0.00698
70852	0.00626
70862	0.00513
70872	0.00404
70883	0.00348
70893	0.00338
70904	0.00359
70915	0.00396
70926	0.0044
70939	0.00492
70950	0.00534
70961	0.00571
70972	0.00597
70982	0.00613
70994	0.0061
71005	0.00574
71016	0.00517
71026	0.00454
71036	0.00408
71047	0.00386
71058	0.0039
71069	0.00412
71080	0.00447
71093	0.00492
71104	0.00529
71114	0.00567
71125	0.00605
71136	0.0064
71146	0.00669
71157	0.0069
71168	0.00691
71178	0.00652
71188	0.00566
71199	0.00458
71209	0.0038
71220	0.00348
71231	0.00354
71242	0.00383
71253	0.00423
71263	0.00465
71275	0.00511
71285	0.00552
71296	0.00588
71306	0.00619
71316	0.00642
71327	0.0065
71338	0.00628
71349	0.00565
71360	0.00479
71371	0.00409
71381	0.00372
71391	0.00368
71402	0.00386
71412	0.00417
71424	0.00458
71435	0.00501
71447	0.00547
71457	0.00585
71467	0.00623
71478	0.00658
71488	0.00688
71499	0.00709
71509	0.00708
71520	0.00662
71530	0.00565
71540	0.00448
71551	0.00369
71561	0.0034
71571	0.00347
71582	0.00375
71592	0.00413
71603	0.00459
71614	0.00505
71624	0.00542
71635	0.00576
71646	0.00604
71656	0.00619
71666	0.00617
71678	0.00584
71688	0.00527
71698	0.0046
71708	0.00409
71719	0.00384
71729	0.00385
71740	0.00404
71750	0.00434
71761	0.00471
71773	0.00515
71785	0.00557
71795	0.00594
71805	0.00629
71816	0.00662
71826	0.00689
71836	0.00705
71846	0.00697
71856	0.00645
71866	0.00545
71877	0.00433
71888	0.00363
71898	0.00342
71908	0.00353
71918	0.00382
71929	0.00424
71940	0.00467
71951	0.00513
71962	0.00554
71973	0.00588
71984	0.00616
71995	0.00631
72006	0.00623
72016	0.00585
72027	0.00518
72038	0.00445
72048	0.00395
72059	0.00377
72069	0.00383
72080	0.00407
72091	0.00444
72104	0.0049
72115	0.00532
72125	0.00571
72136	0.00609
72146	0.00645
72156	0.00678
72167	0.00705
72177	0.00719
72188	0.00701
72198	0.00631
72209	0.00508
72220	0.00401
72230	0.00346
72241	0.00337
72251	0.00359
72262	0.00396
72274	0.00441
72286	0.00494
72297	0.00535
72309	0.00571
72319	0.00597
72330	0.00612
72342	0.00606
72353	0.00566
