Time /s	Absorbance (460 nm)
53615	0.00639
53626	0.00551
53636	0.00497
53647	0.00483
53658	0.00503
53669	0.00539
53680	0.00588
53691	0.0064
53701	0.00684
53712	0.00728
53723	0.00764
53733	0.00786
53744	0.00787
53754	0.00752
53764	0.0068
53775	0.00589
53785	0.00515
53796	0.00485
53806	0.0049
53818	0.00522
53829	0.00567
53840	0.00617
53852	0.00671
53862	0.00714
53873	0.00752
53883	0.0078
53894	0.0079
53905	0.00766
53915	0.00699
53926	0.00605
53936	0.00529
53947	0.00488
53958	0.00487
53968	0.00513
53980	0.00559
53991	0.00607
54002	0.00655
54012	0.00699
54023	0.00742
54034	0.00773
54044	0.0079
54055	0.00777
54066	0.00718
54077	0.00632
54087	0.00546
54098	0.00495
54108	0.00484
54118	0.00502
54128	0.00537
54139	0.00583
54151	0.00636
54161	0.00682
54172	0.00726
54183	0.00763
54193	0.00786
54204	0.00788
54214	0.00755
54224	0.00683
54235	0.00592
54246	0.00516
54256	0.00485
54266	0.00489
54278	0.0052
54288	0.00563
54299	0.00613
54310	0.00659
54320	0.00702
54331	0.00743
54341	0.00774
54351	0.0079
54362	0.00779
54373	0.00724
54383	0.00638
54393	0.0055
54404	0.00496
54415	0.00483
54426	0.00503
54436	0.0054
54448	0.00589
54459	0.00641
54469	0.00685
54480	0.00728
54491	0.00764
54501	0.00787
54511	0.00787
54522	0.00752
54532	0.00679
54542	0.00588
54553	0.00514
54563	0.00485
54574	0.0049
54584	0.00517
54594	0.00558
54605	0.00605
54615	0.00654
54626	0.00699
54637	0.00741
54647	0.00773
54658	0.0079
54669	0.00777
54680	0.0072
54690	0.00634
54701	0.00547
54711	0.00495
54722	0.00484
54732	0.00501
54742	0.00536
54753	0.00582
54764	0.00634
54775	0.00681
54786	0.00725
54797	0.00763
54807	0.00786
54817	0.00788
54828	0.00756
54838	0.00685
54848	0.00593
54859	0.00517
54870	0.00485
54880	0.00489
54891	0.00519
54902	0.00562
54913	0.00611
54923	0.00658
54933	0.00701
54944	0.00743
54955	0.00774
54965	0.0079
54975	0.0078
54986	0.00726
54997	0.0064
55007	0.00551
55018	0.00497
55028	0.00483
55040	0.00503
55050	0.00539
55061	0.00587
55073	0.00639
55083	0.00684
55093	0.00727
55104	0.00764
55115	0.00786
55125	0.00788
55136	0.00753
55146	0.0068
55156	0.00589
55167	0.00515
55177	0.00485
55187	0.0049
55199	0.00521
55210	0.00566
55221	0.00617
55231	0.00662
55242	0.00709
55253	0.00748
55263	0.00777
55274	0.0079
55284	0.00773
55295	0.00711
55306	0.00615
55317	0.00535
55327	0.00491
55338	0.00485
55348	0.00508
55360	0.0055
55372	0.00606
55383	0.00654
55393	0.00699
55404	0.00741
55415	0.00773
55425	0.0079
55437	0.00777
55448	0.00719
55458	0.00633
55468	0.00547
55479	0.00495
55489	0.00484
55500	0.00502
55510	0.00536
55521	0.00583
55532	0.00635
55543	0.00681
55554	0.00726
55564	0.00763
55575	0.00786
55585	0.00788
55595	0.00756
55606	0.00684
55616	0.00592
55627	0.00517
55637	0.00485
55647	0.00489
55659	0.0052
55670	0.00563
55680	0.00612
55691	0.00658
55701	0.00701
55712	0.00743
55722	0.00774
55733	0.0079
55743	0.0078
55754	0.00725
55764	0.00639
55775	0.00551
55785	0.00497
55796	0.00483
55807	0.00503
55817	0.00539
55829	0.00588
55840	0.0064
55850	0.00684
55861	0.00728
55872	0.00764
55882	0.00786
55892	0.00787
55903	0.00752
55913	0.0068
55923	0.00589
55934	0.00515
55945	0.00485
55955	0.0049
55966	0.00522
55978	0.00567
55989	0.00618
56001	0.00671
56011	0.00714
56021	0.00752
56032	0.0078
56042	0.0079
56054	0.00766
56064	0.00699
56075	0.00605
56085	0.00529
56095	0.00488
56106	0.00487
56117	0.00513
56129	0.00559
56140	0.00607
56150	0.00655
56161	0.00699
56172	0.00742
56182	0.00773
56193	0.0079
56204	0.00777
56215	0.00718
56225	0.00632
56236	0.00546
56246	0.00495
56257	0.00484
56267	0.00502
56277	0.00537
56288	0.00583
56300	0.00636
56310	0.00682
56321	0.00726
56332	0.00763
56342	0.00786
56352	0.00788
56363	0.00755
56373	0.00683
56383	0.00592
56394	0.00516
56405	0.00485
56415	0.00489
56426	0.0052
56437	0.00563
56448	0.00613
56458	0.00659
56468	0.00702
56479	0.00743
56490	0.00774
56500	0.0079
56510	0.00779
56521	0.00724
56532	0.00638
56542	0.0055
56553	0.00496
56563	0.00483
56575	0.00503
56585	0.0054
56596	0.00589
56608	0.00641
56618	0.00685
56628	0.00728
56639	0.00764
56650	0.00787
56660	0.00787
56671	0.00752
56681	0.00679
56691	0.00588
56702	0.00514
56712	0.00485
56722	0.0049
56732	0.00517
56743	0.00558
56753	0.00605
56764	0.00654
56775	0.00699
56786	0.00741
56796	0.00773
56807	0.0079
56818	0.00777
56829	0.0072
56839	0.00634
56850	0.00547
56860	0.00495
56871	0.00484
56881	0.00501
56891	0.00536
56902	0.00582
56913	0.00634
56924	0.00681
56935	0.00725
56946	0.00763
56956	0.00786
56966	0.00788
56977	0.00756
56987	0.00685
56997	0.00593
57008	0.00517
57019	0.00485
57029	0.00489
57040	0.00519
57051	0.00562
57062	0.00611
57072	0.00658
57082	0.00701
57093	0.00743
57104	0.00774
57114	0.0079
57124	0.0078
57135	0.00726
57145	0.0064
57156	0.00551
57166	0.00497
57177	0.00483
57188	0.00503
57199	0.00539
57210	0.00587
57221	0.00639
57231	0.00684
57242	0.00727
57253	0.00764
57263	0.00786
57274	0.00788
57284	0.00753
57294	0.0068
57305	0.00589
57315	0.00515
57326	0.00485
57336	0.0049
57348	0.00522
57359	0.00566
57370	0.00617
57380	0.00662
57391	0.00709
57402	0.00748
57412	0.00777
57423	0.0079
57433	0.00773
57444	0.00711
57455	0.00615
57465	0.00535
57476	0.00491
57487	0.00485
57497	0.00508
57508	0.0055
57521	0.00606
57532	0.00654
57542	0.00699
57553	0.00741
57564	0.00773
57574	0.0079
57585	0.00777
57596	0.00719
57607	0.00633
57617	0.00547
57628	0.00495
57638	0.00484
57648	0.00502
57658	0.00536
57669	0.00583
57681	0.00635
57691	0.00681
57702	0.00726
57713	0.00763
57724	0.00786
57734	0.00788
57744	0.00756
57754	0.00684
57765	0.00592
57776	0.00517
57786	0.00485
57796	0.00489
57808	0.0052
57818	0.00563
57829	0.00612
57840	0.00658
57850	0.00702
57861	0.00743
57871	0.00774
57882	0.0079
57892	0.0078
57903	0.00725
57913	0.00639
57923	0.00551
57934	0.00497
57945	0.00483
57956	0.00503
57966	0.00539
57977	0.00588
57989	0.0064
57999	0.00684
58010	0.00728
58021	0.00764
58031	0.00786
58041	0.00787
58052	0.00752
58062	0.0068
58072	0.00589
58083	0.00514
58093	0.00485
58104	0.0049
58115	0.00522
58126	0.00567
58137	0.00618
58149	0.00671
58160	0.00714
58170	0.00752
58181	0.0078
58191	0.0079
58202	0.00766
58213	0.00699
58224	0.00605
58234	0.00529
58244	0.00488
58255	0.00487
58266	0.00513
58278	0.00559
58289	0.00607
58299	0.00655
58310	0.00699
58321	0.00742
58331	0.00773
58342	0.0079
58353	0.00777
58364	0.00718
58374	0.00632
58385	0.00546
58395	0.00495
58406	0.00484
58416	0.00502
58426	0.00537
58437	0.00584
58448	0.00636
58459	0.00682
58470	0.00726
58481	0.00763
58491	0.00786
58501	0.00788
58512	0.00755
58522	0.00683
58532	0.00592
58543	0.00516
58553	0.00485
58564	0.00489
58575	0.0052
58586	0.00564
58597	0.00613
58607	0.00659
58617	0.00702
58628	0.00743
58639	0.00774
58649	0.0079
58659	0.00779
58670	0.00724
58680	0.00638
58691	0.0055
58701	0.00496
58712	0.00483
58723	0.00503
58734	0.0054
58745	0.00589
58756	0.00641
58766	0.00685
58777	0.00728
58788	0.00764
58798	0.00787
58809	0.00787
58819	0.00752
58829	0.00679
58840	0.00588
58850	0.00514
58861	0.00485
58871	0.0049
58881	0.00517
58892	0.00558
58902	0.00605
58913	0.00654
58923	0.00699
58934	0.00741
58945	0.00773
58955	0.0079
58967	0.00777
58978	0.0072
58988	0.00634
58998	0.00547
59009	0.00495
59020	0.00484
59030	0.00501
59040	0.00536
59050	0.00582
59062	0.00634
59073	0.00681
59084	0.00725
59095	0.00763
59105	0.00786
59115	0.00788
59125	0.00756
59136	0.00685
59146	0.00593
59157	0.00517
59167	0.00485
59177	0.00489
59189	0.00519
59200	0.00562
59210	0.00611
59221	0.00658
59231	0.00701
59242	0.00743
59252	0.00774
59263	0.0079
59273	0.0078
59284	0.00726
59294	0.0064
59305	0.00551
59315	0.00497
59326	0.00483
59337	0.00503
59347	0.00539
59359	0.00587
59370	0.00639
59380	0.00684
59391	0.00727
59402	0.00764
59412	0.00786
59422	0.00788
59433	0.00753
59443	0.0068
59453	0.00589
59464	0.00515
59475	0.00485
59485	0.0049
59496	0.00522
59507	0.00566
59519	0.00617
59529	0.00662
59540	0.00709
59550	0.00748
59561	0.00777
59571	0.0079
59582	0.00773
59593	0.00711
59604	0.00615
59614	0.00535
59625	0.00491
59635	0.00485
59646	0.00508
59657	0.0055
59670	0.00606
59680	0.00654
59691	0.00699
59702	0.00741
59712	0.00773
59723	0.0079
59734	0.00777
59745	0.00719
59755	0.00633
59766	0.00547
59776	0.00495
59787	0.00484
59797	0.00502
59807	0.00536
59818	0.00583
59830	0.00635
59840	0.00681
59851	0.00726
59862	0.00763
59872	0.00786
59882	0.00788
59893	0.00756
59903	0.00684
59913	0.00592
59924	0.00516
59935	0.00485
59945	0.00489
59956	0.0052
59967	0.00563
59978	0.00612
59988	0.00658
59998	0.00702
60009	0.00743
60020	0.00774
60030	0.0079
60040	0.0078
60051	0.00725
60062	0.00639
60072	0.0055
60083	0.00497
60093	0.00483
60105	0.00503
60115	0.00539
60126	0.00588
60138	0.0064
60148	0.00684
60158	0.00728
60169	0.00764
60180	0.00786
60190	0.00787
60201	0.00752
60211	0.00679
60221	0.00588
60232	0.00514
60242	0.00485
60252	0.0049
60264	0.00522
60275	0.00567
60286	0.00618
60298	0.00671
60309	0.00714
60319	0.00752
60329	0.0078
60340	0.0079
60351	0.00766
60362	0.00699
60372	0.00605
60383	0.00529
60393	0.00488
60404	0.00487
60415	0.00513
60427	0.00559
60437	0.00607
60448	0.00655
60458	0.007
60469	0.00742
60480	0.00773
60490	0.0079
60502	0.00777
60513	0.00718
60523	0.00632
60533	0.00546
60544	0.00495
60554	0.00484
60565	0.00502
60575	0.00537
60586	0.00584
60597	0.00636
60608	0.00682
60619	0.00726
60629	0.00763
60640	0.00786
60650	0.00788
60660	0.00755
60671	0.00683
60681	0.00592
60692	0.00516
60702	0.00485
60712	0.00489
60724	0.0052
60735	0.00564
60746	0.00613
60756	0.00659
60766	0.00702
60777	0.00743
60787	0.00774
60798	0.0079
60808	0.00779
60819	0.00724
60829	0.00638
60840	0.0055
60850	0.00496
60861	0.00483
60872	0.00503
60882	0.0054
60894	0.00589
60905	0.00641
60915	0.00685
60926	0.00728
60937	0.00764
60947	0.00787
60957	0.00787
60968	0.00752
60978	0.00679
60988	0.00588
60999	0.00514
61010	0.00485
61020	0.0049
61030	0.00517
61040	0.00558
61051	0.00605
61062	0.00654
61072	0.00699
61083	0.00741
61094	0.00773
61104	0.0079
61115	0.00777
61126	0.0072
61137	0.00634
61147	0.00547
61158	0.00495
61168	0.00484
61178	0.00501
61188	0.00536
61199	0.00582
61211	0.00634
61221	0.00681
61232	0.00725
61243	0.00763
61254	0.00786
61264	0.00788
61274	0.00756
61284	0.00685
61295	0.00593
61306	0.00517
61316	0.00485
61326	0.00489
61338	0.00519
61348	0.00562
61359	0.00611
61370	0.00658
61380	0.00701
61391	0.00743
61401	0.00774
61412	0.0079
61422	0.0078
61433	0.00726
61443	0.0064
61453	0.00551
61464	0.00497
61475	0.00483
61486	0.00503
61496	0.00539
61507	0.00587
61519	0.00639
61529	0.00684
61540	0.00727
61551	0.00764
61561	0.00786
61571	0.00788
61582	0.00753
61592	0.0068
61602	0.00589
61613	0.00515
61623	0.00485
61634	0.0049
61645	0.00522
61656	0.00566
61667	0.00617
61677	0.00662
61689	0.00709
61699	0.00748
61710	0.00777
61720	0.0079
61731	0.00773
61742	0.00711
61753	0.00615
61763	0.00535
61773	0.00491
61784	0.00485
61795	0.00508
61806	0.0055
61819	0.00606
61829	0.00654
61840	0.00699
61851	0.00741
61861	0.00773
61872	0.0079
61883	0.00777
61894	0.00719
61904	0.00633
61915	0.00547
61925	0.00495
61936	0.00484
61946	0.00502
61956	0.00536
61967	0.00583
61978	0.00635
61989	0.00681
62000	0.00726
62011	0.00763
62021	0.00786
62031	0.00788
62042	0.00756
62052	0.00684
62062	0.00592
62073	0.00516
62084	0.00485
62094	0.00489
62105	0.0052
62116	0.00563
62127	0.00612
62137	0.00658
62147	0.00702
62158	0.00743
62169	0.00774
62179	0.0079
62189	0.0078
62200	0.00725
62210	0.00639
62221	0.0055
62231	0.00497
62242	0.00483
62253	0.00503
62264	0.00539
62275	0.00588
62286	0.0064
62296	0.00684
62307	0.00728
62318	0.00764
62328	0.00786
62339	0.00787
62349	0.00752
62359	0.00679
62370	0.00588
62380	0.00514
62391	0.00485
62401	0.0049
62413	0.00522
62424	0.00567
62435	0.00618
62447	0.00671
62457	0.00714
62468	0.00752
62478	0.0078
62489	0.0079
62500	0.00766
62511	0.00699
62521	0.00605
62531	0.00529
62542	0.00488
62553	0.00487
62564	0.00513
62575	0.00559
62586	0.00607
62597	0.00655
62607	0.007
62618	0.00742
62629	0.00773
62639	0.0079
62650	0.00777
62662	0.00718
62672	0.00632
62682	0.00546
62693	0.00495
62703	0.00484
62713	0.00502
62724	0.00537
62734	0.00584
62746	0.00636
62756	0.00682
62767	0.00726
62778	0.00763
62789	0.00786
62799	0.00788
62809	0.00755
62819	0.00683
62830	0.00592
62841	0.00516
62851	0.00485
62861	0.00489
62873	0.0052
62883	0.00564
62894	0.00613
62905	0.00659
62915	0.00702
62926	0.00743
62936	0.00775
62947	0.0079
62957	0.00779
62968	0.00724
62978	0.00638
62988	0.0055
62999	0.00496
63010	0.00483
63021	0.00503
63031	0.0054
63043	0.00589
63054	0.00641
63064	0.00685
63075	0.00728
63086	0.00764
63096	0.00787
63106	0.00787
63117	0.00751
63127	0.00679
63137	0.00588
63148	0.00514
63158	0.00485
63169	0.0049
63179	0.00517
63189	0.00558
63200	0.00605
63210	0.00654
63221	0.00699
63232	0.00741
63242	0.00773
63253	0.0079
63264	0.00777
63275	0.0072
63285	0.00634
63296	0.00547
63306	0.00495
63317	0.00484
63327	0.00501
63337	0.00536
63348	0.00582
63359	0.00634
63370	0.00681
63381	0.00725
63392	0.00763
63402	0.00786
63412	0.00788
63423	0.00756
63433	0.00685
63443	0.00593
63454	0.00517
63465	0.00485
63475	0.00489
63486	0.00519
63497	0.00562
63508	0.00611
63518	0.00658
63528	0.00701
63539	0.00743
63550	0.00774
63560	0.0079
63570	0.0078
63581	0.00726
63592	0.0064
63602	0.00551
63613	0.00497
63623	0.00483
63635	0.00503
63645	0.00539
63656	0.00587
63668	0.00639
63678	0.00684
63689	0.00727
63699	0.00764
63710	0.00786
63720	0.00788
63731	0.00753
63741	0.0068
63751	0.00589
63762	0.00515
63772	0.00485
63782	0.0049
63794	0.00522
63805	0.00567
63816	0.00617
63826	0.00662
63837	0.00709
63848	0.00748
63858	0.00778
63869	0.0079
63879	0.00773
63890	0.00711
63901	0.00615
63912	0.00535
63922	0.00491
63933	0.00485
63943	0.00508
63955	0.0055
63967	0.00606
63978	0.00654
63988	0.00699
63999	0.00741
64010	0.00773
64020	0.0079
64032	0.00777
64043	0.00719
64053	0.00633
64063	0.00547
64074	0.00495
64085	0.00484
64095	0.00502
64105	0.00536
64116	0.00583
64127	0.00635
64138	0.00681
64149	0.00726
64160	0.00763
64170	0.00786
64180	0.00788
64190	0.00756
64201	0.00684
64211	0.00592
64222	0.00516
64232	0.00485
64242	0.00489
64254	0.0052
64265	0.00563
64276	0.00612
64286	0.00658
64296	0.00702
64307	0.00743
64317	0.00774
64328	0.0079
64338	0.0078
64349	0.00725
64359	0.00639
64370	0.0055
64380	0.00497
64391	0.00483
64402	0.00503
64412	0.00539
64424	0.00588
64435	0.0064
64445	0.00684
64456	0.00728
64467	0.00764
64477	0.00786
64487	0.00787
64498	0.00752
64508	0.00679
64518	0.00588
64529	0.00514
64540	0.00485
64550	0.0049
64561	0.00522
64573	0.00567
64584	0.00618
64596	0.00671
64606	0.00714
64616	0.00752
64627	0.0078
64638	0.0079
64649	0.00766
64659	0.00699
64670	0.00605
64680	0.00529
64690	0.00488
64701	0.00487
64712	0.00513
64724	0.00559
64735	0.00607
64746	0.00655
64756	0.007
64767	0.00742
64777	0.00773
64788	0.0079
64799	0.00777
64810	0.00718
64820	0.00632
64831	0.00546
64841	0.00495
64852	0.00484
64862	0.00502
64872	0.00537
64883	0.00584
64895	0.00636
64905	0.00682
64916	0.00726
64927	0.00763
64937	0.00786
64947	0.00788
64958	0.00755
64968	0.00683
64978	0.00592
64989	0.00516
65000	0.00485
65010	0.00489
65021	0.0052
65032	0.00564
65043	0.00613
65053	0.00659
65063	0.00702
65074	0.00743
65085	0.00775
65095	0.0079
65105	0.00779
65116	0.00724
65127	0.00638
65137	0.0055
65148	0.00496
65158	0.00483
65170	0.00503
65180	0.0054
65191	0.00589
65203	0.00641
65213	0.00685
65224	0.00728
65234	0.00764
65245	0.00787
65255	0.00787
65266	0.00751
65276	0.00679
65286	0.00588
65297	0.00514
65307	0.00485
65317	0.0049
65327	0.00517
65338	0.00558
65348	0.00605
65359	0.00654
65370	0.00699
65381	0.00741
65391	0.00773
65402	0.0079
65413	0.00777
65424	0.0072
65434	0.00634
65445	0.00547
65455	0.00495
65466	0.00484
65476	0.00501
65486	0.00536
65497	0.00582
65508	0.00634
65519	0.00681
65530	0.00725
65541	0.00763
65551	0.00786
65561	0.00788
65572	0.00756
65582	0.00685
65592	0.00593
65603	0.00517
65614	0.00485
65624	0.00489
65635	0.00519
65646	0.00562
65657	0.00611
65667	0.00658
65677	0.00701
65688	0.00743
65699	0.00774
65709	0.0079
65719	0.0078
65730	0.00726
65740	0.0064
65751	0.00551
65762	0.00497
65772	0.00483
65783	0.00503
65794	0.00539
65805	0.00587
65816	0.00639
65826	0.00684
65837	0.00727
65848	0.00764
65858	0.00786
65869	0.00788
65879	0.00753
65889	0.0068
65900	0.00589
65910	0.00515
65921	0.00485
65931	0.0049
65943	0.00522
65954	0.00567
65965	0.00617
65975	0.00662
65986	0.00709
65997	0.00748
66007	0.00778
66018	0.0079
66028	0.00773
66039	0.00711
66050	0.00615
66060	0.00535
66071	0.00491
66082	0.00485
66092	0.00508
66103	0.0055
66116	0.00606
66127	0.00654
66137	0.00699
66148	0.00741
66159	0.00773
66169	0.0079
66180	0.00777
66192	0.00719
66202	0.00633
66212	0.00546
66223	0.00495
66233	0.00484
66243	0.00502
66254	0.00536
66264	0.00583
66276	0.00635
66286	0.00681
66297	0.00726
66308	0.00763
66319	0.00786
66329	0.00788
66339	0.00756
66349	0.00684
66360	0.00592
66371	0.00516
66381	0.00485
66391	0.00489
66403	0.0052
66413	0.00563
66424	0.00612
66435	0.00659
66445	0.00702
66456	0.00743
66466	0.00774
66477	0.0079
66487	0.0078
66498	0.00725
66508	0.00639
66518	0.0055
66529	0.00496
66540	0.00483
66551	0.00503
66561	0.00539
66573	0.00588
66584	0.0064
66594	0.00684
66605	0.00728
66616	0.00764
66626	0.00786
66636	0.00787
66647	0.00752
66657	0.00679
66667	0.00588
66678	0.00514
66688	0.00485
66699	0.0049
66710	0.00522
66721	0.00567
66733	0.00618
66744	0.00671
66755	0.00715
66765	0.00752
66776	0.0078
66786	0.0079
66797	0.00766
66808	0.00699
66819	0.00605
66829	0.00529
66839	0.00488
66850	0.00487
66861	0.00513
66873	0.00559
66884	0.00607
66894	0.00655
66905	0.007
66916	0.00742
66926	0.00773
66937	0.0079
66948	0.00777
66959	0.00718
66969	0.00632
66980	0.00546
66990	0.00495
67001	0.00484
67011	0.00502
67021	0.00537
67032	0.00584
67043	0.00636
67054	0.00682
67065	0.00726
67076	0.00763
67086	0.00786
67096	0.00788
67107	0.00755
67117	0.00683
67127	0.00592
67138	0.00516
67149	0.00485
67159	0.00489
67170	0.0052
67181	0.00564
67192	0.00613
67202	0.00659
67212	0.00702
67223	0.00743
67234	0.00775
67244	0.0079
67254	0.00779
67265	0.00724
67275	0.00638
67286	0.0055
67296	0.00496
67307	0.00483
67318	0.00503
67329	0.0054
67340	0.00589
67352	0.00641
67362	0.00685
67372	0.00728
67383	0.00764
67393	0.00787
67404	0.00787
67414	0.00751
67424	0.00679
67435	0.00588
67445	0.00514
67456	0.00485
67466	0.0049
67476	0.00517
67487	0.00558
67497	0.00605
67508	0.00654
67518	0.00699
67529	0.00741
67540	0.00773
67550	0.0079
67562	0.00777
67573	0.0072
67583	0.00634
67593	0.00547
67604	0.00495
67615	0.00484
67625	0.00501
67635	0.00536
67646	0.00582
67657	0.00634
67668	0.00681
67679	0.00725
67690	0.00763
67700	0.00786
67710	0.00788
67720	0.00756
67731	0.00685
67741	0.00593
67752	0.00517
67762	0.00485
67772	0.00489
67784	0.00519
67795	0.00562
67805	0.00611
67816	0.00658
67826	0.00701
67837	0.00743
67847	0.00774
67858	0.0079
67868	0.0078
67879	0.00726
67889	0.0064
67900	0.00551
67910	0.00497
67921	0.00483
67932	0.00503
67942	0.00539
67954	0.00587
67965	0.00639
67975	0.00684
67986	0.00727
67997	0.00764
68007	0.00786
68017	0.00788
68028	0.00753
68038	0.0068
68048	0.00589
68059	0.00515
68070	0.00485
68080	0.0049
68091	0.00522
68103	0.00567
68114	0.00617
68126	0.0067
68136	0.00714
68146	0.00752
68157	0.0078
68168	0.0079
68179	0.00767
68189	0.007
68200	0.00605
68210	0.00529
68220	0.00489
68231	0.00487
68242	0.00513
68254	0.00559
68265	0.00606
68275	0.00654
68286	0.00699
68297	0.00741
68307	0.00773
68318	0.0079
68329	0.00777
68340	0.00719
68350	0.00633
68361	0.00546
68371	0.00495
68382	0.00484
68392	0.00502
68402	0.00536
68413	0.00583
68425	0.00635
68435	0.00681
68446	0.00726
68457	0.00763
68467	0.00786
68477	0.00788
68488	0.00756
68498	0.00684
68508	0.00592
68519	0.00516
68530	0.00485
68540	0.00489
68551	0.0052
68562	0.00563
68573	0.00612
68583	0.00659
68593	0.00702
68604	0.00743
68615	0.00774
68625	0.0079
68635	0.0078
68646	0.00725
68657	0.00639
68667	0.0055
68678	0.00496
68688	0.00483
68700	0.00503
68710	0.00539
68721	0.00588
68733	0.0064
68743	0.00684
68754	0.00728
68764	0.00764
68775	0.00786
68785	0.00787
68796	0.00752
68806	0.00679
68816	0.00588
68827	0.00514
68837	0.00485
68847	0.0049
68859	0.00522
68870	0.00567
68881	0.00618
68893	0.00671
68904	0.00715
68914	0.00752
68924	0.0078
68935	0.0079
68946	0.00766
68957	0.00699
68967	0.00605
68978	0.00529
68988	0.00488
68999	0.00487
69010	0.00513
69022	0.0056
69032	0.00607
69043	0.00655
69053	0.007
69064	0.00742
69075	0.00773
69085	0.0079
69097	0.00777
69108	0.00718
69118	0.00632
69128	0.00546
69139	0.00495
69150	0.00484
69160	0.00502
69170	0.00537
69181	0.00584
69192	0.00636
69203	0.00682
69214	0.00726
69225	0.00763
69235	0.00786
69245	0.00788
69255	0.00755
69266	0.00683
69276	0.00592
69287	0.00516
69297	0.00485
69307	0.00489
69319	0.0052
69330	0.00564
69341	0.00613
69351	0.00659
69361	0.00702
69372	0.00743
69382	0.00775
69393	0.0079
69403	0.00779
69414	0.00724
69424	0.00638
69435	0.0055
69445	0.00496
69456	0.00483
69467	0.00503
69478	0.0054
69489	0.00589
69500	0.00641
69512	0.00691
69522	0.00732
69533	0.00767
69543	0.00788
69554	0.00785
69565	0.00742
69576	0.00657
69586	0.00563
69597	0.00502
69608	0.00483
69618	0.00498
69630	0.00534
69640	0.00579
69652	0.00632
69662	0.00679
69674	0.00724
69685	0.00762
69695	0.00785
69705	0.00789
69715	0.00758
69726	0.00687
69736	0.00595
69747	0.00518
69757	0.00485
69768	0.00488
69779	0.00518
69789	0.0056
69800	0.00608
69811	0.00656
69821	0.007
69832	0.00742
69842	0.00774
69853	0.0079
69864	0.00776
69875	0.00717
69885	0.00631
69896	0.00545
69906	0.00494
69917	0.00484
69927	0.00502
69937	0.00537
69948	0.00585
69960	0.00637
69970	0.00682
69981	0.00726
69992	0.00763
70002	0.00786
70012	0.00788
70023	0.00754
70033	0.00682
70043	0.00591
70054	0.00516
70065	0.00485
70075	0.00489
70086	0.0052
70097	0.00564
70108	0.00614
70118	0.0066
70130	0.00708
70140	0.00747
70151	0.00777
70161	0.0079
70172	0.00774
70183	0.00713
70194	0.00617
70204	0.00536
70215	0.00491
70225	0.00485
70236	0.00508
70247	0.00548
70259	0.00603
70270	0.00652
70281	0.00698
70292	0.00741
70302	0.00773
70313	0.0079
70324	0.00778
70335	0.00721
70345	0.00635
70356	0.00548
70366	0.00495
70377	0.00484
70387	0.00501
70397	0.00535
70408	0.0058
70419	0.00632
70430	0.0068
70441	0.00725
70452	0.00762
70462	0.00786
70472	0.00788
70483	0.00757
70493	0.00686
70503	0.00594
70514	0.00517
70525	0.00485
70535	0.00489
70546	0.00519
70557	0.00561
70568	0.00609
70578	0.00657
70588	0.007
70599	0.00742
70610	0.00774
70620	0.0079
70632	0.00776
70643	0.00717
70653	0.00631
70663	0.00545
70674	0.00494
70684	0.00484
70695	0.00502
70705	0.00538
70716	0.00586
70727	0.00638
70738	0.00683
70749	0.00727
70759	0.00763
70770	0.00786
70780	0.00788
70791	0.00754
70801	0.00682
70811	0.0059
70822	0.00515
70832	0.00485
70842	0.00489
70854	0.00521
70865	0.00565
70876	0.00615
70886	0.00661
70897	0.00708
70908	0.00748
70918	0.00777
70929	0.0079
70939	0.00774
70950	0.00712
70961	0.00616
70972	0.00536
70982	0.00491
70993	0.00485
71003	0.00508
71015	0.00549
71027	0.00604
71038	0.00653
71048	0.00698
71059	0.00741
71070	0.00773
71080	0.0079
71092	0.00778
71103	0.0072
71113	0.00634
71123	0.00547
71134	0.00495
71145	0.00484
71155	0.00501
71165	0.00535
71175	0.00581
71187	0.00633
71198	0.0068
71209	0.00725
71220	0.00762
71230	0.00786
71240	0.00788
71250	0.00757
71261	0.00686
71271	0.00593
71282	0.00517
71292	0.00485
71303	0.00489
71314	0.00519
71324	0.00562
71335	0.0061
71346	0.00657
71356	0.00701
71367	0.00743
71377	0.00774
71388	0.0079
71398	0.0078
71409	0.00726
71419	0.0064
71430	0.00551
71440	0.00497
71451	0.00483
71462	0.00503
71472	0.00538
71484	0.00586
71495	0.00638
71505	0.00683
71516	0.00727
71527	0.00764
71537	0.00786
71547	0.00788
71558	0.00753
71568	0.00681
71578	0.0059
71589	0.00515
71600	0.00485
71610	0.0049
71621	0.00521
71632	0.00566
71644	0.00616
71654	0.00661
71665	0.00709
71675	0.00748
71686	0.00777
71696	0.0079
71707	0.00773
71718	0.00711
71729	0.00616
71739	0.00535
71750	0.00491
71760	0.00485
71771	0.00508
71782	0.00549
71795	0.00605
71805	0.00654
71816	0.00699
71827	0.00741
71837	0.00773
71848	0.0079
71859	0.00777
71870	0.0072
71880	0.00634
71891	0.00547
71901	0.00495
71912	0.00484
71922	0.00501
71932	0.00536
71943	0.00582
71955	0.00634
71965	0.00681
71976	0.00725
71987	0.00763
71997	0.00786
72007	0.00788
72018	0.00756
72028	0.00685
72038	0.00593
72049	0.00517
72060	0.00485
72070	0.00489
72081	0.00519
72092	0.00562
72103	0.00611
72113	0.00658
72123	0.00701
72134	0.00743
72145	0.00774
72155	0.0079
72165	0.0078
72176	0.00726
72187	0.00639
72197	0.00551
72208	0.00497
