Time /s	Absorbance (460 nm)
25372	0.12116
25382	0.12956
25393	0.13802
25403	0.14649
25414	0.15489
25424	0.16311
25434	0.1711
25445	0.17948
25456	0.18753
25466	0.19517
25476	0.20312
25487	0.21139
25498	0.21912
25509	0.22713
25519	0.2345
25529	0.2421
25540	0.24995
25551	0.25805
25562	0.26535
25572	0.27285
25583	0.28055
25595	0.28847
25605	0.29543
25615	0.30255
25626	0.30984
25637	0.3173
25649	0.32493
25661	0.33274
25671	0.33938
25681	0.34616
25692	0.35306
25703	0.36009
25714	0.36726
25725	0.37457
25737	0.38201
25749	0.3896
25762	0.39733
25772	0.40361
25782	0.41
25793	0.41647
25804	0.42305
25815	0.42972
25827	0.43649
25838	0.44336
25850	0.45033
25862	0.4574
25875	0.46458
25888	0.47185
25901	0.47923
25911	0.48483
25921	0.49049
25931	0.4962
25942	0.50197
25953	0.50779
25964	0.51365
25975	0.51954
25986	0.52546
25998	0.53136
26010	0.53717
26021	0.54269
26031	0.54753
26041	0.53879
26051	0.03364
26061	0.00432
26071	0.00269
26082	0.00266
26092	0.00275
26103	0.00286
26115	0.003
26125	0.00315
26137	0.00333
26148	0.0035
26159	0.00369
26171	0.00392
26184	0.00418
26194	0.0044
26205	0.00463
26216	0.00489
26229	0.00517
26241	0.00547
26255	0.0058
26269	0.00614
26279	0.00638
26290	0.00662
26300	0.00687
26312	0.00711
26323	0.00736
26335	0.0076
26348	0.00784
26361	0.00805
26375	0.00825
26388	0.00843
26403	0.00858
26417	0.0087
26431	0.00879
26446	0.00887
26461	0.00893
26475	0.00898
26490	0.00902
26505	0.00905
26520	0.00908
26535	0.0091
26551	0.00912
26567	0.00913
26583	0.00915
26600	0.00916
26618	0.00917
26636	0.00919
26656	0.0092
26677	0.00921
26699	0.00922
26723	0.00924
26749	0.00925
26777	0.00927
26808	0.00928
26841	0.0093
26878	0.00932
26917	0.00934
26960	0.00936
27005	0.00938
27052	0.0094
27101	0.00943
27150	0.00945
27199	0.00948
27247	0.00949
27293	0.00952
27337	0.00953
27378	0.00957
27416	0.00954
27451	0.00961
27481	0.00962
27509	0.00952
27533	0.00961
27554	0.00978
27573	0.00973
27589	0.00951
27603	0.00937
27616	0.00942
27627	0.00964
27641	0.01001
27652	0.01025
27663	0.01024
27674	0.0099
27684	0.00929
27695	0.00881
27706	0.00876
27717	0.00923
27728	0.01012
27738	0.01128
27749	0.01285
27759	0.01606
27769	0.02245
27779	0.03115
27789	0.04008
27799	0.04899
27809	0.0578
27819	0.06659
27829	0.07535
27840	0.08395
27850	0.09253
27860	0.10116
27870	0.10984
27881	0.1184
27891	0.12662
27901	0.1349
27911	0.14318
27921	0.15139
27932	0.15945
27942	0.16795
27953	0.1762
27963	0.18413
27974	0.19243
27984	0.2003
27995	0.2085
28005	0.21617
28016	0.22412
28027	0.23237
28038	0.23995
28048	0.24779
28060	0.25588
28070	0.26317
28080	0.27068
28091	0.27839
28103	0.28633
28113	0.29331
28123	0.30045
28134	0.30777
28145	0.31527
28156	0.32295
28168	0.33081
28178	0.33751
28188	0.34434
28199	0.3513
28209	0.3584
28221	0.36565
28232	0.37304
28244	0.38057
28256	0.38826
28268	0.3961
28278	0.40248
28289	0.40896
28299	0.41554
28310	0.42223
28321	0.42902
28332	0.43592
28344	0.44293
28356	0.45005
28368	0.45728
28380	0.46463
28393	0.47209
28406	0.47966
28419	0.48736
28429	0.49321
28439	0.49913
28450	0.50512
28460	0.51118
28471	0.51731
28482	0.52351
28493	0.52979
28504	0.53614
28516	0.54256
28528	0.54906
28540	0.55563
28552	0.56228
28564	0.56901
28577	0.57582
28590	0.5827
28603	0.58967
28616	0.59671
28630	0.60383
28644	0.61103
28658	0.6183
28673	0.62564
28688	0.633
28703	0.64029
28717	0.64708
28727	0.65175
28737	0.35045
28747	0.01613
28757	0.00343
28767	0.00263
28777	0.00264
28788	0.00274
28800	0.00286
28812	0.003
28823	0.00315
28835	0.00334
28846	0.00351
28857	0.00372
28869	0.00395
28882	0.00421
28893	0.00443
28904	0.00468
28916	0.00494
28928	0.00523
28942	0.00553
28956	0.00586
28971	0.00621
28981	0.00645
28992	0.00669
29004	0.00694
29016	0.00719
29028	0.00743
29041	0.00766
29055	0.00789
29069	0.00809
29084	0.00828
29099	0.00843
29115	0.00856
29132	0.00867
29148	0.00875
29165	0.00882
29182	0.00887
29199	0.00891
29217	0.00894
29235	0.00897
29253	0.00899
29272	0.00901
29292	0.00903
29312	0.00905
29334	0.00906
29356	0.00908
29380	0.00909
29405	0.00911
29432	0.00912
29461	0.00914
29492	0.00916
29526	0.00917
29562	0.00919
29601	0.00922
29643	0.00924
29688	0.00926
29735	0.00929
29785	0.00931
29836	0.00934
29887	0.00936
29938	0.00939
29989	0.00941
30038	0.00944
30085	0.00946
30130	0.00948
30173	0.0095
30213	0.00952
30250	0.00953
30285	0.00954
30317	0.00956
30346	0.00957
30372	0.00958
30396	0.0096
30417	0.00961
30435	0.00961
30452	0.0096
30466	0.0096
30479	0.00962
30490	0.00965
30505	0.00968
30516	0.00968
30529	0.00965
30539	0.00961
30550	0.00958
30560	0.00958
30571	0.00962
30582	0.0097
30593	0.00978
30604	0.00983
30614	0.00981
30627	0.00968
30639	0.0095
30654	0.0094
30667	0.00953
30681	0.00991
30696	0.01033
30708	0.01043
30721	0.01004
30731	0.00933
30743	0.00869
30754	0.00863
30765	0.00921
30775	0.0102
30785	0.01161
30796	0.01418
30806	0.01995
30816	0.02813
30826	0.03701
30836	0.04596
30846	0.05484
30856	0.06364
30866	0.07228
30877	0.08108
30887	0.08971
30897	0.09844
30907	0.10686
30917	0.11516
30928	0.12364
30938	0.13222
30948	0.14031
30958	0.14834
30969	0.15684
30980	0.16517
30990	0.17325
31000	0.18102
31011	0.18914
31021	0.19685
31031	0.20487
31041	0.21236
31052	0.22013
31063	0.22818
31073	0.23558
31083	0.24321
31094	0.2511
31106	0.25923
31116	0.26656
31127	0.27409
31138	0.28183
31149	0.28979
31160	0.29678
31170	0.30393
31181	0.31125
31192	0.31874
31204	0.32641
31216	0.33425
31226	0.34093
31236	0.34773
31247	0.35466
31258	0.36173
31269	0.36893
31281	0.37626
31293	0.38374
31305	0.39136
31315	0.39756
31325	0.40385
31336	0.41023
31346	0.41671
31357	0.42329
31368	0.42996
31380	0.43674
31391	0.44361
31403	0.45059
31416	0.45766
31428	0.46484
31441	0.47212
31454	0.47951
31464	0.48511
31474	0.49077
31485	0.49649
31495	0.50225
31506	0.50807
31517	0.51393
31528	0.51983
31540	0.52575
31551	0.53165
31563	0.53745
31574	0.54295
31584	0.54772
31594	0.52852
31604	0.02983
31614	0.00414
31624	0.00268
31635	0.00266
31646	0.00276
31657	0.00288
31669	0.00302
31680	0.00317
31692	0.00336
31703	0.00353
31714	0.00374
31726	0.00397
31739	0.00423
31750	0.00446
31761	0.0047
31772	0.00496
31785	0.00525
31798	0.00556
31811	0.00588
31826	0.00623
31836	0.00647
31847	0.00672
31858	0.00696
31869	0.00721
31881	0.00746
31893	0.0077
31906	0.00792
31919	0.00813
31933	0.00832
31947	0.00849
31961	0.00863
31975	0.00874
31990	0.00883
32005	0.0089
32019	0.00895
32034	0.009
32049	0.00903
32064	0.00906
32079	0.00909
32094	0.00911
32110	0.00913
32126	0.00914
32142	0.00915
32160	0.00917
32178	0.00918
32197	0.00919
32217	0.0092
32238	0.00922
32261	0.00923
32286	0.00924
32313	0.00926
32342	0.00927
32373	0.00929
32408	0.00931
32446	0.00933
32486	0.00935
32530	0.00937
32576	0.00939
32624	0.00941
32673	0.00944
32722	0.00946
32771	0.00948
32818	0.00951
32864	0.00952
32907	0.00955
32947	0.00956
32983	0.00955
33016	0.00964
33045	0.00957
33071	0.00953
33094	0.00969
33115	0.00979
33132	0.00966
33148	0.00944
33161	0.00937
33173	0.0095
33184	0.00974
33197	0.0101
33207	0.01028
33218	0.0102
33229	0.00974
33240	0.00915
33250	0.00876
33262	0.00884
33273	0.0095
33285	0.01052
33296	0.01197
33306	0.01399
33316	0.01941
33326	0.02665
33336	0.03551
33346	0.04437
33357	0.05316
33367	0.06204
33377	0.07079
33387	0.07963
33398	0.08846
33408	0.09708
33418	0.10577
33429	0.11444
33439	0.12288
33449	0.13142
33460	0.14003
33471	0.14864
33481	0.15718
33492	0.16556
33502	0.17369
33512	0.1815
33523	0.18968
33533	0.19744
33544	0.20552
33554	0.21308
33564	0.22091
33575	0.22904
33586	0.23652
33596	0.24424
33607	0.25222
33617	0.25941
33628	0.2668
33638	0.27441
33649	0.28223
33661	0.29027
33671	0.29735
33682	0.30459
33693	0.31201
33704	0.31961
33715	0.32739
33727	0.33536
33737	0.34215
33748	0.34907
33759	0.35613
33770	0.36333
33781	0.37067
33793	0.37816
33805	0.3858
33817	0.39359
33827	0.39993
33837	0.40637
33848	0.41291
33859	0.41956
33869	0.42631
33881	0.43317
33892	0.44013
33904	0.44721
33916	0.45439
33928	0.46169
33940	0.46911
33953	0.47664
33966	0.48428
33980	0.49205
33990	0.49796
34000	0.50393
34011	0.50998
34022	0.5161
34032	0.52228
34044	0.52854
34055	0.53488
34066	0.54129
34078	0.54777
34090	0.55433
34102	0.56097
34115	0.56768
34127	0.57447
34140	0.58134
34153	0.58829
34167	0.59532
34180	0.60242
34194	0.60961
34208	0.61686
34223	0.62419
34237	0.63155
34252	0.63887
34267	0.64583
34277	0.65068
34287	0.60628
34297	0.03118
34307	0.00425
34318	0.00267
34328	0.00263
34338	0.00271
34349	0.00282
34360	0.00295
34371	0.00309
34383	0.00326
34393	0.00343
34404	0.00361
34416	0.00383
34429	0.00408
34439	0.00429
34450	0.00452
34461	0.00477
34473	0.00504
34486	0.00533
34499	0.00565
34514	0.00598
34524	0.00622
34534	0.00646
34545	0.0067
34557	0.00695
34569	0.0072
34581	0.00744
34594	0.00767
34608	0.0079
34622	0.0081
34637	0.00828
34653	0.00844
34669	0.00857
34685	0.00867
34702	0.00875
34718	0.00882
34735	0.00887
34753	0.00891
34770	0.00894
34788	0.00897
34807	0.00899
34826	0.00901
34845	0.00903
34866	0.00905
34887	0.00906
34910	0.00908
34933	0.00909
34959	0.00911
34986	0.00912
35015	0.00914
35046	0.00916
35079	0.00918
35116	0.0092
35155	0.00922
35197	0.00924
35242	0.00926
35289	0.00929
35339	0.00931
35390	0.00934
35441	0.00936
35492	0.00939
35543	0.00941
35592	0.00944
35639	0.00946
35684	0.00948
35727	0.0095
35767	0.00952
35804	0.00953
35839	0.00954
35870	0.00956
35899	0.00957
35925	0.00958
35949	0.0096
35970	0.00961
35989	0.00961
36005	0.0096
36020	0.0096
36032	0.00962
36043	0.00965
36058	0.00968
36069	0.00968
36082	0.00965
36092	0.00961
36103	0.00958
36113	0.00958
36124	0.00962
36135	0.0097
36146	0.00978
36157	0.00983
36167	0.00981
36180	0.00967
36192	0.0095
36208	0.0094
36220	0.00954
36235	0.00992
36250	0.01034
36262	0.01043
36274	0.01001
36285	0.0093
36296	0.00867
36308	0.00866
36319	0.00927
36329	0.01028
36340	0.01184
36350	0.0146
36360	0.02057
36370	0.02904
36380	0.0379
36390	0.04675
36400	0.05563
36410	0.06432
36420	0.07305
36430	0.08165
36440	0.09034
36450	0.09876
36461	0.1072
36471	0.11554
36481	0.12404
36492	0.13265
36502	0.14077
36512	0.14882
36522	0.15735
36533	0.16571
36543	0.17382
36554	0.18161
36564	0.18976
36574	0.19749
36585	0.20553
36595	0.21305
36606	0.22084
36617	0.22892
36627	0.23634
36637	0.24401
36648	0.25192
36660	0.26008
36670	0.26743
36681	0.27498
36692	0.28275
36704	0.29073
36714	0.29774
36724	0.30492
36735	0.31226
36746	0.31977
36758	0.32746
36770	0.33533
36780	0.34203
36791	0.34885
36801	0.35581
36813	0.36289
36824	0.37012
36835	0.37748
36847	0.38497
36860	0.39262
36870	0.39883
36880	0.40514
36891	0.41155
36901	0.41805
36912	0.42464
36923	0.43134
36935	0.43813
36947	0.44503
36959	0.45202
36971	0.45912
36983	0.46632
36996	0.47362
37010	0.48103
37020	0.48665
37030	0.49232
37040	0.49805
37051	0.50383
37062	0.50966
37073	0.51554
37084	0.52144
37096	0.52736
37107	0.53324
37119	0.539
37130	0.54433
37140	0.54894
37150	0.3145
37160	0.01443
37170	0.00331
37180	0.00264
37191	0.00268
37201	0.00278
37212	0.00289
37224	0.00304
37235	0.0032
37247	0.0034
37258	0.00358
37270	0.00379
37282	0.00403
37295	0.0043
37306	0.00453
37317	0.00478
37329	0.00505
37341	0.00534
37354	0.00565
37368	0.00599
37383	0.00634
37394	0.00658
37404	0.00683
37415	0.00708
37427	0.00732
37439	0.00757
37452	0.0078
37465	0.00802
37478	0.00822
37492	0.0084
37506	0.00855
37520	0.00868
37535	0.00878
37549	0.00886
37564	0.00892
37579	0.00898
37593	0.00902
37608	0.00905
37623	0.00907
37638	0.0091
37654	0.00912
37669	0.00913
37686	0.00915
37703	0.00916
37720	0.00917
37739	0.00919
37758	0.0092
37779	0.00921
37801	0.00922
37825	0.00924
37850	0.00925
37878	0.00926
37908	0.00928
37941	0.0093
37977	0.00932
38016	0.00934
38058	0.00936
38103	0.00938
38150	0.0094
38199	0.00943
38248	0.00945
38297	0.00947
38345	0.00949
38392	0.00952
38436	0.00952
38478	0.00957
38516	0.00954
38551	0.0096
38582	0.00963
38610	0.00953
38635	0.00959
38656	0.00976
38676	0.00976
38692	0.00955
38707	0.00938
38720	0.0094
38731	0.0096
38745	0.00998
38756	0.01024
38768	0.01025
38779	0.00992
38790	0.00932
38800	0.00883
38811	0.00875
38822	0.00919
38833	0.01006
38843	0.0112
38854	0.01278
38864	0.01586
38874	0.02216
38884	0.03089
38894	0.03986
38904	0.04875
38914	0.05748
38924	0.06623
38935	0.07494
38945	0.08348
38955	0.09202
38965	0.1006
38975	0.10922
38985	0.11773
38996	0.12641
39006	0.13466
39016	0.14293
39027	0.15113
39037	0.15918
39047	0.16766
39058	0.17589
39068	0.18381
39079	0.19209
39089	0.19995
39100	0.20814
39110	0.21579
39121	0.22373
39132	0.23196
39142	0.23953
39153	0.24735
39164	0.25543
39175	0.26272
39185	0.27021
39196	0.27791
39207	0.28583
39217	0.29279
39228	0.29993
39238	0.30724
39249	0.31472
39261	0.32239
39272	0.33024
39282	0.33692
39293	0.34374
39303	0.35069
39314	0.35778
39325	0.36502
39337	0.37239
39348	0.37992
39360	0.38759
39373	0.39541
39383	0.40178
39393	0.40825
39404	0.41483
39414	0.4215
39426	0.42828
39437	0.43517
39448	0.44217
39460	0.44928
39472	0.45649
39484	0.46383
39497	0.47127
39510	0.47884
39523	0.48652
39533	0.49236
39543	0.49827
39554	0.50425
39564	0.5103
39575	0.51642
39586	0.52261
39597	0.52888
39608	0.53522
39620	0.54163
39632	0.54812
39644	0.55468
39656	0.56132
39668	0.56804
39681	0.57483
39694	0.58171
39707	0.58866
39720	0.59569
39734	0.6028
39748	0.60999
39762	0.61725
39776	0.62458
39791	0.63194
39806	0.63925
39820	0.64617
39830	0.65077
39840	0.58596
39850	0.02856
39860	0.00412
39871	0.00267
39881	0.00263
39892	0.00272
39903	0.00283
39914	0.00297
39925	0.00311
39937	0.00328
39947	0.00345
39959	0.00364
39970	0.00386
39983	0.00412
39994	0.00433
40004	0.00456
40016	0.00481
40028	0.00509
40041	0.00539
40055	0.00571
40069	0.00605
40079	0.00628
40090	0.00652
40101	0.00677
40113	0.00701
40125	0.00726
40137	0.0075
40151	0.00773
40165	0.00795
40179	0.00815
40194	0.00833
40210	0.00847
40226	0.0086
40242	0.00869
40259	0.00877
40276	0.00883
40293	0.00888
40310	0.00892
40328	0.00895
40346	0.00898
40365	0.009
40384	0.00902
40404	0.00903
40424	0.00905
40446	0.00907
40469	0.00908
40493	0.0091
40519	0.00911
40546	0.00913
40576	0.00914
40607	0.00916
40642	0.00918
40679	0.0092
40719	0.00922
40762	0.00925
40808	0.00927
40856	0.00929
40905	0.00932
40956	0.00935
41008	0.00937
41059	0.0094
41109	0.00942
41158	0.00944
41204	0.00946
41249	0.00948
41291	0.0095
41330	0.00952
41367	0.00953
41400	0.00955
41431	0.00957
41459	0.00957
41485	0.00958
41508	0.0096
41528	0.00961
41546	0.0096
41562	0.0096
41576	0.0096
41588	0.00963
41599	0.00965
41613	0.00968
41624	0.00968
41636	0.00965
41648	0.0096
41660	0.00958
41671	0.00959
41682	0.00965
41692	0.00973
41704	0.00981
41716	0.00983
41728	0.00974
41739	0.00959
41752	0.00942
41763	0.00941
41777	0.00962
41791	0.01004
41806	0.01041
41818	0.01036
41830	0.00984
41841	0.00908
41853	0.00858
41865	0.00887
41877	0.00976
41888	0.01118
41899	0.01329
41909	0.01877
41919	0.02571
41929	0.03462
41939	0.04349
41949	0.05229
41959	0.06101
41969	0.06987
41979	0.07859
41990	0.08729
42000	0.09579
42010	0.10435
42020	0.11289
42030	0.1212
42041	0.12961
42051	0.13807
42062	0.14655
42072	0.15494
42083	0.16317
42093	0.17116
42104	0.17955
42114	0.1876
42124	0.19524
42135	0.20319
42146	0.21147
42156	0.2192
42167	0.22722
42177	0.23459
42187	0.24219
42198	0.25005
42210	0.25815
42220	0.26545
42231	0.27295
42242	0.28065
42253	0.28857
42263	0.29554
42274	0.30266
42285	0.30995
42296	0.31741
42307	0.32505
42319	0.33286
42329	0.33951
42339	0.34628
42350	0.35319
42361	0.36023
42372	0.3674
42384	0.3747
42396	0.38215
42408	0.38974
42420	0.39747
42430	0.40376
42441	0.41014
42452	0.41662
42462	0.4232
42474	0.42987
42485	0.43664
42497	0.44352
42509	0.45049
42521	0.45756
42533	0.46474
42546	0.47202
42559	0.4794
42569	0.48501
42580	0.49066
42590	0.49638
42601	0.50215
42611	0.50796
42622	0.51382
42634	0.51972
42645	0.52563
42657	0.53154
42668	0.53735
42679	0.54285
42690	0.54764
42700	0.53293
42710	0.03121
42720	0.0042
42730	0.00268
42740	0.00266
42750	0.00274
42761	0.00286
42773	0.003
42784	0.00315
42796	0.00333
42806	0.0035
42817	0.00369
42829	0.00392
42842	0.00418
42852	0.0044
42863	0.00463
42875	0.00489
42887	0.00517
42900	0.00547
42913	0.0058
42927	0.00614
42937	0.00637
42948	0.00662
42959	0.00686
42970	0.00711
42981	0.00736
42994	0.0076
43006	0.00784
43019	0.00805
43033	0.00825
43046	0.00843
43061	0.00857
43075	0.0087
43090	0.00879
43104	0.00887
43119	0.00893
43134	0.00898
43148	0.00902
43163	0.00905
43178	0.00908
43193	0.0091
43209	0.00912
43225	0.00913
43241	0.00915
43258	0.00916
43276	0.00917
43294	0.00919
43314	0.0092
43335	0.00921
43357	0.00922
43381	0.00924
43407	0.00925
43435	0.00927
43466	0.00928
43499	0.0093
43536	0.00932
43575	0.00934
43618	0.00936
43663	0.00938
43710	0.0094
43759	0.00943
43808	0.00945
43857	0.00948
43905	0.00949
43951	0.00952
43995	0.00953
44036	0.00957
44074	0.00954
44108	0.00961
44139	0.00962
44167	0.00952
44191	0.00961
44212	0.00978
44231	0.00973
44247	0.00952
44261	0.00937
44274	0.00942
44285	0.00963
44299	0.01001
44310	0.01025
44321	0.01024
44332	0.0099
44343	0.00929
44353	0.00881
44364	0.00876
44375	0.00923
44386	0.01012
44397	0.01127
44407	0.01284
44417	0.01605
44427	0.02243
44437	0.03112
44447	0.04004
44457	0.04895
44467	0.05774
44477	0.06652
44488	0.07527
44498	0.08386
44508	0.09243
44518	0.10105
44528	0.10972
44539	0.11827
44549	0.12649
44559	0.13475
44569	0.14302
44579	0.15122
44589	0.15928
44600	0.16776
44611	0.17601
44621	0.18393
44632	0.19222
44642	0.20008
44653	0.20827
44663	0.21593
44674	0.22387
44685	0.23211
44695	0.23969
44706	0.24751
44717	0.2556
44727	0.26288
44738	0.27038
44749	0.27809
44760	0.28601
44770	0.29298
44781	0.30012
44791	0.30743
44802	0.31492
44814	0.32259
44825	0.33045
44835	0.33713
44846	0.34396
44856	0.35091
44867	0.35801
44878	0.36525
44890	0.37263
44901	0.38016
44913	0.38783
44926	0.39566
44936	0.40204
44946	0.40851
44957	0.41509
44968	0.42177
44979	0.42855
44990	0.43545
45001	0.44245
45013	0.44956
45025	0.45678
45037	0.46412
45050	0.47157
45063	0.47914
45076	0.48683
45086	0.49267
45096	0.49858
45107	0.50457
45117	0.51062
45128	0.51674
45139	0.52294
45150	0.52921
45162	0.53555
45173	0.54197
45185	0.54846
45197	0.55503
45209	0.56167
45221	0.56839
45234	0.57519
45247	0.58207
45260	0.58903
45273	0.59606
45287	0.60318
45301	0.61037
45315	0.61763
45330	0.62496
45344	0.63232
45359	0.63963
45374	0.6465
45385	0.65149
45395	0.42054
45405	0.01875
45415	0.00358
45425	0.00264
45435	0.00264
45447	0.00274
45458	0.00286
45470	0.003
45481	0.00316
45493	0.00334
45504	0.00352
45515	0.00372
45528	0.00395
45541	0.00422
45551	0.00444
45562	0.00468
45574	0.00495
45587	0.00523
45600	0.00554
45614	0.00587
45629	0.00622
45640	0.00646
45651	0.0067
45662	0.00695
45674	0.00719
45687	0.00744
45700	0.00767
